ID,Age,Income,Gender,Score,Country,Income per Age
12069,43.50097777777778,10.372553242053888,Male,6.208590026096629,UK,0.2384441401533886
12070,66.0,10.054662380333246,Male,6.329720905522696,UK,0.15234336939898857
12071,31.0,13.583338875440061,Male,6.706862336602747,Canada,0.43817222178838905
12072,61.0,10.96406908643623,Male,5.993961427306569,UK,0.17973883748256114
12073,33.0,10.268373692146376,Male,5.910796644040527,USA,0.3111628391559508
12074,50.0,10.826138018362865,Male,6.655440350367647,USA,0.21652276036725732
12075,30.0,10.095222992690658,Male,5.771441123130016,USA,0.3365074330896886
12076,55.0,10.740886580744084,Female,6.391917113392602,Canada,0.1952888469226197
12077,66.0,10.825561529166011,Male,6.736966958001855,Canada,0.16402365953281836
12078,29.0,13.165633572634105,Male,6.375024819828097,USA,0.45398736457358985
12079,68.0,10.637608716065499,Female,6.329720905522696,USA,0.15643542229508087
12080,43.50097777777778,10.27972980196739,Female,6.626717749249025,Canada,0.23631031593084628
12081,56.0,10.125830783679568,Female,6.542471960506805,Canada,0.18081840685142087
12082,50.0,10.69643481817325,Male,6.52795791762255,UK,0.213928696363465
12083,50.0,11.10260860613104,Male,6.470799503782602,USA,0.22205217212262082
12084,46.0,11.102879882487954,Male,6.448889394146858,USA,0.24136695396712946
12085,22.0,10.975653191189254,Female,6.139884552226255,USA,0.4988933268722388
12086,23.0,11.06041695469908,Male,6.025865973825314,UK,0.48088769368256873
12087,48.0,11.248946898217659,Female,6.473890696352274,Canada,0.23435306037953454
12088,33.0,10.21723933772096,Female,6.584791392385716,Canada,0.3096133132642715
12089,48.0,11.262076642563796,Male,6.150602768446279,USA,0.2346265967200791
12090,42.0,11.171941063828429,Female,5.883322388488279,Canada,0.2659985967578197
12091,65.0,10.016637650468784,Female,6.063785208687608,Canada,0.15410211769951976
12092,63.0,11.080078882520827,Male,5.7430031878094825,Canada,0.17587426797652106
12093,50.0,10.002880296414164,Male,6.082218910376446,USA,0.20005760592828328
12094,30.0,11.184074115480376,Male,6.416732282512326,USA,0.37280247051601256
12095,69.0,10.569083664008783,Male,6.206575926724928,UK,0.15317512556534468
12096,27.0,10.690307208958709,Male,6.617402977974478,Canada,0.39593730403550775
12097,41.0,10.949770923024142,Male,6.263398262591624,USA,0.2670675834883937
12098,27.0,10.283669040109793,Male,6.342121418721152,UK,0.3808766311151775
12099,58.0,10.861419143569357,Female,6.238324625039508,Canada,0.18726584730291995
12100,48.0,11.06041695469908,Female,6.548219102762372,USA,0.2304253532228975
12101,30.0,10.41885285634415,Female,6.548219102762372,UK,0.34729509521147167
12102,20.0,10.852187389608225,Male,6.498282149476434,Canada,0.5426093694804113
12103,67.0,11.02851454737569,Male,6.501289670540389,UK,0.16460469473695058
12104,69.0,10.293669803779775,Male,6.335054251498059,USA,0.14918362034463442
12105,51.0,10.763736893526659,Male,5.926926025970411,Canada,0.21105366457895408
12106,66.0,10.41529269641562,Female,6.322565239927284,USA,0.15780746509720636
12107,45.0,10.27349817965989,Male,6.415096959171596,Canada,0.22829995954799756
12108,43.50097777777778,11.06041695469908,Male,6.71295620067707,USA,0.2542567436346047
12109,40.0,10.013507197574677,Male,6.309918278226516,Canada,0.25033767993936695
12110,62.0,11.06041695469908,Male,6.415096959171596,Canada,0.17839382184998517
12111,43.50097777777778,11.264912722976653,Male,6.684611727667927,Canada,0.2589576901126868
12112,30.0,10.921251253340916,Female,6.635946555686647,UK,0.3640417084446972
12113,50.0,11.139583828690277,Female,5.986452005284438,Canada,0.22279167657380555
12114,51.0,13.408053467175316,Female,6.208590026096629,Canada,0.2629030091603003
12115,50.0,10.98033128273109,Female,6.60934924316738,Canada,0.2196066256546218
12116,22.0,11.137533589868205,Female,6.338594078203183,USA,0.5062515268121911
12117,20.0,11.180120495696487,Female,6.530877627725885,UK,0.5590060247848243
12118,24.0,12.395411192232022,Male,6.133398042996649,USA,0.5164754663430009
12119,41.0,11.105468374181271,Male,6.654152520183219,USA,0.27086508229710415
12120,43.50097777777778,10.27539587711545,Male,6.542471960506805,UK,0.23621068771388803
12121,62.0,10.16865557510557,Male,6.313548046277095,UK,0.16401057379202533
12122,43.50097777777778,10.716504478946458,Female,6.620073206530356,USA,0.24635088741432665
12123,43.50097777777778,11.206699173094842,Male,6.587550014824796,USA,0.25761947766653925
12124,35.0,10.688689620179726,Male,6.6052979209482015,UK,0.305391132005135
12125,49.0,10.605966060524958,Male,6.131226489483141,USA,0.21644828694948895
12126,24.0,10.712593884263669,Female,5.7899601708972535,USA,0.4463580785109862
12127,50.0,10.196455629417146,Female,6.028278520230698,Canada,0.20392911258834293
12128,43.50097777777778,10.658928549267461,Male,6.698268054115413,UK,0.2450273325744074
12129,66.0,10.22586086477784,Female,5.87493073085203,UK,0.15493728582996727
12130,45.0,10.41655067124231,Female,6.26530121273771,UK,0.2314789038053847
12131,25.0,10.661766828033855,Female,6.095824562432225,Canada,0.42647067312135417
12132,32.0,10.765723285287539,Male,6.380122536899765,Canada,0.3364288526652356
12133,69.0,11.068729923502001,Female,5.831882477283517,USA,0.16041637570292755
12134,21.0,11.207527386712668,Male,6.269096283706261,Canada,0.5336917803196508
12135,51.0,11.13470580575226,Male,6.594413459749778,UK,0.21832756481867177
12136,43.50097777777778,10.456855290567788,Female,6.095824562432225,Canada,0.2403820747199299
12137,50.0,10.131658445564364,Female,6.481577129276431,UK,0.20263316891128727
12138,43.50097777777778,11.1504480046615,Male,6.212606095751519,USA,0.256326376423604
12139,55.0,10.073399089253401,Female,5.8971538676367405,USA,0.1831527107136982
12140,51.0,10.552787333315797,Male,6.056784013228625,UK,0.20691739869246661
12141,43.0,11.042553767995877,Male,6.274762021241939,USA,0.2568035759999041
12142,43.50097777777778,10.793598566626898,Female,6.584791392385716,Canada,0.24812312545629137
12143,21.0,10.543761243489005,Male,6.293419278846481,Canada,0.5020838687375717
12144,56.0,11.06041695469908,Male,6.20050917404269,USA,0.19750744561962644
12145,43.0,10.343450701051859,Male,6.297109319933935,Canada,0.2405453651407409
12146,50.0,10.530174366395803,Male,6.180016653652572,Canada,0.21060348732791606
12147,50.0,10.420583476815478,Female,5.75890177387728,UK,0.20841166953630957
12148,25.0,10.263222808938117,Male,6.42648845745769,USA,0.4105289123575247
12149,37.0,10.25923706839836,Female,5.937536205082426,UK,0.27727667752428
12150,33.0,11.145088456325304,Male,6.558197802812269,Canada,0.3377299532219789
12151,38.0,10.294414153523169,Male,3.9569963710708773,UK,0.27090563561903075
12152,62.0,9.955842782870056,Female,6.591673732008658,USA,0.16057810940112993
12153,43.0,10.29000766547652,Male,6.731018100482083,UK,0.23930250384829116
12154,40.0,10.282437554988537,Female,5.945420608606575,UK,0.25706093887471343
12155,35.0,11.047391830395945,Male,5.805134968916488,UK,0.3156397665827413
12156,48.0,10.86030583558635,Male,6.049733455231958,USA,0.22625637157471565
12157,43.50097777777778,11.268724249129983,Female,6.113682179832232,Canada,0.25904530943409154
12158,59.0,11.06041695469908,Male,5.720311776607412,USA,0.18746469414744205
12159,29.0,10.6375367244165,Male,6.594413459749778,Canada,0.36681161118677585
12160,18.0,11.288431001585062,Male,6.311734809152915,UK,0.6271350556436146
12161,59.0,11.06041695469908,Male,5.971261839790462,Canada,0.18746469414744205
12162,26.0,10.104876172047309,Female,5.883322388488279,UK,0.3886490835402811
12163,20.0,11.06041695469908,Male,6.61338421837956,USA,0.5530208477349541
12164,68.0,10.047890880908506,Male,6.716594773520978,Canada,0.14776310118983096
12165,43.0,10.623422709852456,Male,4.3294166844015844,USA,0.24705634208959198
12166,26.0,10.57026509007593,Female,6.385194398997726,UK,0.4065486573106127
12167,59.0,11.187167623666218,Male,6.548219102762372,Canada,0.18961301057061386
12168,68.0,11.154820928221902,Male,6.126869184114185,UK,0.16404148423855738
12169,33.0,10.547523267314807,Male,6.023447592961033,USA,0.3196219171913578
12170,43.50097777777778,11.263758728746781,Male,6.555356891810665,USA,0.2589311621059885
12171,67.0,10.11516562574106,Female,6.568077911411976,USA,0.1509726212797173
12172,31.0,11.13783921111854,Male,6.628041376179533,USA,0.3592851358425335
12173,20.0,11.022131200509191,Male,6.637258031284457,UK,0.5511065600254595
12174,51.0,10.347179290116486,Female,6.352629396319567,Canada,0.20288586843365658
12175,50.0,11.182697691046345,Female,6.739336627357174,USA,0.2236539538209269
12176,67.0,11.218165066840665,Female,6.111467339502679,Canada,0.16743529950508457
12177,41.0,10.524574662559651,Male,6.504288173536645,UK,0.25669694298925977
12178,26.0,9.991956200523736,Female,6.0867747269123065,Canada,0.3843060077124514
12179,30.0,11.210684592297316,Female,5.955837369464831,Canada,0.3736894864099105
12180,19.0,11.187942967763986,Female,6.693323668269949,Canada,0.5888391035665256
12181,24.0,10.071076109728018,Male,6.340359303727752,UK,0.4196281712386674
12182,65.0,10.671927717131505,Male,6.727431724850855,UK,0.16418350334048468
12183,38.0,10.569186452136844,Male,6.361302477572996,USA,0.2781364855825485
12184,36.0,10.916433014447145,Male,6.230481447578482,UK,0.3032342504013096
12185,42.0,11.086869819246054,Male,6.716594773520978,USA,0.2639730909344299
12186,64.0,9.927838643399959,Male,6.1675164908883415,USA,0.15512247880312435
12187,39.0,11.06041695469908,Male,6.478509642208569,Canada,0.2836004347358739
12188,28.0,10.647422899928179,Male,6.202535517187923,UK,0.3802651035688635
12189,50.0,10.997104049659168,Female,6.694562058521095,Canada,0.21994208099318335
12190,49.0,10.392772840063916,Male,6.508769136971682,UK,0.2120974048992636
12191,38.0,10.786428304728728,Female,5.765191102784844,UK,0.2838533764402297
12192,56.0,10.318638930233714,Male,6.3561076606958915,UK,0.18426140946845918
12193,37.0,10.379939099210782,Female,6.543911845564792,USA,0.28053889457326436
12194,25.0,10.087474388649143,Female,5.988961416889864,Canada,0.40349897554596575
12195,59.0,10.906762994377685,Female,6.4967749901858625,UK,0.18486038973521499
12196,43.50097777777778,9.992733930050322,Male,6.553933404025811,USA,0.22971285797523044
12197,43.50097777777778,10.924174335121279,Male,6.486160788944089,UK,0.2511247997901746
12198,43.50097777777778,10.85485581102298,Male,6.322565239927284,USA,0.24953130631854714
12199,42.0,11.06041695469908,Female,6.579251212010101,USA,0.2633432608261686
12200,50.0,11.192610001903745,Female,6.336825731146441,UK,0.2238522000380749
12201,19.0,11.147080028882211,Male,6.375024819828097,UK,0.586688422572748
12202,36.0,10.863010172802284,Female,6.318968113746434,UK,0.3017502825778412
12203,63.0,11.067778337323352,Male,6.638567789166521,Canada,0.1756790212273548
12204,37.0,10.703019723800088,Male,6.569481420414296,UK,0.2892708033459483
12205,59.0,10.966058069856972,Male,6.343880434126331,UK,0.18586539101452496
12206,58.0,11.103934147085505,Male,5.717027701406222,UK,0.19144714046699146
12207,59.0,11.182767252876404,Female,6.448889394146858,USA,0.18953842801485432
12208,46.0,10.409732701928009,Female,6.418364935936212,USA,0.22629853699843497
12209,23.0,11.01682423660262,Female,6.637258031284457,USA,0.4789923581131574
12210,34.0,10.381614349338879,Male,6.692083742506628,Canada,0.305341598509967
12211,42.0,10.84807415356513,Male,6.473890696352274,Canada,0.25828747984678885
12212,55.0,10.821576666351662,Female,5.996452088619021,USA,0.19675593938821204
12213,21.0,10.850656604055219,Male,6.62273632394984,USA,0.516697933526439
12214,47.0,10.117388522483406,Male,6.163314804034641,Canada,0.2152635855847533
12215,37.0,10.95024498566196,Male,5.71042701737487,Canada,0.295952567180053
12216,20.0,11.197022228573097,Female,6.0112671744041615,UK,0.5598511114286548
12217,40.0,10.28667296795321,Female,6.054439346269371,Canada,0.25716682419883025
12218,68.0,11.07814997376193,Male,5.857933154483459,UK,0.16291397020238133
12219,35.0,10.855955910528872,Female,5.831882477283517,Canada,0.31017016887225346
12220,43.0,11.11407344213231,Male,5.793013608384144,USA,0.2584668242356351
12221,53.0,11.2397378386689,Male,6.684611727667927,USA,0.21207052525790376
12222,25.0,10.733479380823917,Female,5.953243334287785,UK,0.42933917523295667
12223,34.0,11.188109034744716,Male,6.492239835020471,UK,0.3290620304336681
12224,48.0,11.07964713021658,Female,6.263398262591624,Canada,0.2308259818795121
12225,54.0,10.923561556873755,Female,6.208590026096629,Canada,0.2022881769791436
12226,62.0,11.236460247723613,Female,6.595780513961311,UK,0.18123322980199377
12227,50.0,11.127924529994418,Female,6.450470422144176,Canada,0.22255849059988836
12228,44.0,10.719935849436363,Female,5.948034989180646,USA,0.24363490566900825
12229,62.0,10.817575860855083,Female,6.118097198041348,Canada,0.17447703001379167
12230,43.50097777777778,11.065622221245269,Male,6.530877627725885,UK,0.2543764022448727
12231,39.0,11.056130219690564,Female,5.940171252720432,UK,0.2834905184536042
12232,43.0,11.237316880418973,Female,6.20455776256869,Canada,0.26133295070741797
12233,49.0,11.265745335827777,Female,6.633318433280377,USA,0.22991317011893422
12234,41.0,10.13396415121713,Male,6.175867270105761,UK,0.24716985734675928
12235,63.0,10.951928723957874,Male,6.2766434893416445,UK,0.1738401384755218
12236,52.0,10.701715209546581,Male,5.902633333401366,Canada,0.2058022155682035
12237,43.50097777777778,11.204891014136827,Male,6.467698726104354,Canada,0.2575779117282458
12238,49.0,10.473506185614923,Male,6.493753839851686,USA,0.2137450241962229
12239,24.0,10.858267961190807,Male,5.8805329864007,USA,0.4524278317162836
12240,50.0,11.042073475969097,Male,6.52795791762255,Canada,0.22084146951938194
12241,48.0,10.280518891981744,Female,6.343880434126331,Canada,0.21417747691628633
12242,29.0,10.043771097983184,Male,6.263398262591624,USA,0.3463369344132132
12243,28.0,10.56452467917784,Male,4.220977213155467,Canada,0.37730445282777997
12244,41.0,11.06041695469908,Female,6.620073206530356,USA,0.26976626718778246
12245,25.0,10.66907166698558,Female,6.56244409369372,Canada,0.4267628666794232
12246,49.0,10.926136302397198,Female,6.421622267806518,Canada,0.22298237351831018
12247,55.0,11.156736117396209,Male,6.738152494595957,USA,0.20284974758902197
12248,39.0,10.861956159309152,Female,6.327936783729195,UK,0.27851169639254236
12249,51.0,11.151223621603087,Male,3.6938669956249757,USA,0.21865144356084484
12250,36.0,11.06041695469908,Female,6.3473892096560105,USA,0.3072338042971967
12251,69.0,10.86568811391948,Female,6.274762021241939,UK,0.15747374078144175
12252,37.0,10.361545110763464,Male,6.037870919922137,Canada,0.2800417597503639
12253,43.50097777777778,11.230111523915308,Female,6.721425700790643,Canada,0.2581576805303936
12254,50.0,10.909125265086246,Male,6.542471960506805,USA,0.21818250530172492
12255,27.0,10.868130257349865,Male,6.643789733147672,USA,0.4025233428648098
12256,33.0,10.473675825695626,Male,6.628041376179533,UK,0.31738411593017046
12257,21.0,10.455675824642753,Female,5.75890177387728,UK,0.49788932498298827
12258,44.0,10.833010353179,Female,5.955837369464831,UK,0.24620478075406818
12259,43.50097777777778,10.902426824720171,Female,6.665683717782408,UK,0.25062486825961905
12260,60.0,10.682192971457658,Male,6.1463292576688975,Canada,0.1780365495242943
12261,33.0,10.555343878678192,Female,6.633318433280377,USA,0.3198589054144907
12262,69.0,13.154133325493131,Male,6.576469569048224,USA,0.19063961341294391
12263,50.0,10.537839686585567,Male,6.606650186198215,Canada,0.21075679373171133
12264,65.0,10.590365120082478,Male,5.7899601708972535,Canada,0.16292869415511504
12265,36.0,10.301054888517152,Female,6.61338421837956,Canada,0.28614041356992087
12266,38.0,10.44482298250669,Female,5.986452005284438,USA,0.2748637626975445
12267,39.0,10.212037860792206,Female,5.955837369464831,UK,0.2618471246356976
12268,26.0,10.14013945387513,Male,6.716594773520978,UK,0.39000536361058197
12269,26.0,11.006987875277014,Male,6.075346031088684,UK,0.4233456875106544
12270,26.0,10.783943831401068,Male,5.749392985908253,Canada,0.4147670704385026
12271,44.0,10.06279633502101,Male,6.198478716492308,UK,0.22869991670502296
12272,34.0,10.078112902695612,Female,4.07753744390572,USA,0.29641508537340033
12273,61.0,10.151791899508838,Male,5.877735781779639,Canada,0.16642281802473505
12274,62.0,11.10790026009045,Female,6.582025138892826,USA,0.17915968161436208
12275,25.0,10.89910689102049,Female,6.480044561926653,UK,0.4359642756408196
12276,33.0,11.2313182365658,Female,6.476972362889683,UK,0.3403429768656303
12277,35.0,10.164851316670035,Female,6.655440350367647,Canada,0.29042432333342955
12278,50.0,11.152170781629122,Male,6.152732694704104,Canada,0.22304341563258245
12279,18.0,10.986461531090773,Female,5.8916442118257715,UK,0.6103589739494875
12280,29.0,10.658200088754228,Female,6.234410725718371,UK,0.3675241409915251
12281,23.0,10.419211161564311,Male,6.133398042996649,UK,0.45300918093757875
12282,58.0,11.154606312919007,Male,6.523562306149512,UK,0.19232079849860356
12283,22.0,10.721680222070297,Male,6.660575149839686,Canada,0.48734910100319534
12284,33.0,11.286024864778307,Male,6.429719478039138,USA,0.3420007534781305
12285,35.0,11.08526075912615,Male,6.184148890937483,USA,0.3167217359750329
12286,66.0,11.112164276066547,Male,6.705639094860003,UK,0.1683661253949477
12287,35.0,10.813599233333568,Female,6.354370040797351,USA,0.3089599780952448
12288,18.0,11.21621610219893,Female,6.470799503782602,UK,0.6231231167888294
12289,36.0,10.580454536867036,Female,6.542471960506805,Canada,0.2939015149129732
12290,25.0,10.993429024756606,Male,5.993961427306569,USA,0.4397371609902643
12291,20.0,10.085225605791667,Female,6.300785794663244,Canada,0.5042612802895834
12292,42.0,11.224990027090804,Female,5.707110264748875,Canada,0.2672616673116858
12293,22.0,11.061547299847657,Male,6.089044875446846,USA,0.5027976045385298
12294,57.0,9.988976938551543,Male,6.2166061010848646,UK,0.17524520944827268
12295,36.0,10.498691088765947,Female,5.932245187448011,UK,0.2916303080212763
12296,35.0,11.06041695469908,Female,6.263398262591624,Canada,0.3160119129914023
12297,67.0,10.571752727571992,Male,6.230481447578482,UK,0.15778735414286554
12298,48.0,10.99956329355224,Female,4.429625613473161,Canada,0.2291575686156717
12299,50.0,11.06041695469908,Female,5.820082930352362,Canada,0.2212083390939816
12300,64.0,11.011753098232376,Male,6.476972362889683,UK,0.17205864215988087
12301,35.0,10.435085921117388,Male,6.131226489483141,UK,0.29814531203192535
12302,56.0,11.047152872252308,Male,6.683360945766275,UK,0.1972705870045055
12303,33.0,10.35948733401834,Male,5.8664680569332965,USA,0.31392385860661637
12304,33.0,10.79824816585992,Male,6.298949246855942,USA,0.32721964138969456
12305,64.0,10.687822792259214,Male,6.532334292222349,Canada,0.1669972311290502
12306,55.0,11.142774410487005,Female,6.690842277418564,USA,0.202595898372491
12307,58.0,10.771239088745622,Female,6.104793232414985,USA,0.18571101877147625
12308,24.0,11.161948542146133,Male,6.363028103540465,USA,0.4650811892560889
12309,31.0,11.021493888310873,Female,6.406879986069314,UK,0.35553206091325396
12310,60.0,10.945758740331856,Male,6.450470422144176,UK,0.18242931233886425
12311,65.0,11.06041695469908,Female,5.7430031878094825,USA,0.17016026084152433
12312,42.0,9.986218950133592,Male,6.293419278846481,UK,0.23776711786032362
12313,49.0,11.182377644288955,Male,6.612041034833092,UK,0.22821178865895828
12314,55.0,11.03746698504153,Male,5.768320995793772,USA,0.200681217909846
12315,39.0,10.464159924946674,Female,6.525029657843462,Canada,0.26831179294735064
12316,33.0,10.543339436037849,Female,5.886104031450156,UK,0.31949513442538935
12317,69.0,11.06041695469908,Male,6.727431724850855,USA,0.16029589789418958
12318,46.0,11.21119855727786,Male,6.246106765481563,UK,0.24372170776691002
12319,33.0,11.151438964034273,Male,5.811140992976701,UK,0.3379223928495234
12320,29.0,11.002749630045734,Female,6.359573868672378,UK,0.3794051596567495
12321,34.0,13.414316316706756,Male,6.20455776256869,Canada,0.39453871519725753
12322,54.0,10.32692354596553,Female,5.869296913133774,USA,0.19123932492528758
12323,44.0,10.787420368302158,Male,5.993961427306569,Canada,0.24516864473413993
12324,42.0,10.246119351472723,Male,6.056784013228625,UK,0.24395522265411246
12325,43.50097777777778,11.112328488258925,Male,6.111467339502679,Canada,0.25545008539866876
12326,25.0,10.9828490616121,Female,6.423246963533519,USA,0.439313962464484
12327,22.0,11.088369276356413,Female,5.726847747587197,USA,0.5040167852889279
12328,29.0,10.888744488875005,Male,6.298949246855942,UK,0.3754739478922416
12329,58.0,11.089897020481475,Female,6.263398262591624,Canada,0.19120512104278406
12330,20.0,10.14203190042636,Male,5.752572638825633,USA,0.507101595021318
12331,52.0,10.690193379861592,Female,6.104793232414985,UK,0.20558064192041522
12332,50.0,11.241484128248267,Male,6.617402977974478,Canada,0.22482968256496533
12333,39.0,10.854778565594904,Male,6.439350371100098,Canada,0.2783276555280745
12334,67.0,11.141470402652047,Female,6.670766320845874,Canada,0.16629060302465742
12335,61.0,10.890590832614208,Male,6.555356891810665,USA,0.17853427594449522
12336,26.0,10.198988974040041,Male,6.57507584059962,Canada,0.3922688066938477
12337,58.0,10.61009375278023,Male,6.159095388491933,UK,0.18293265091000396
12338,43.50097777777778,10.549857541537145,Female,6.028278520230698,UK,0.24252000944508606
12339,67.0,10.620937025619039,Male,6.12029741895095,USA,0.15852144814356775
12340,46.0,13.155101585992103,Female,6.3835066348840055,USA,0.28598046926069787
12341,56.0,11.055198172199253,Male,6.113682179832232,Canada,0.19741425307498667
12342,44.0,9.98502145551739,Male,6.573680166960646,USA,0.22693230580721344
12343,53.0,11.236249271694982,Female,6.131226489483141,UK,0.21200470323952797
12344,62.0,11.06041695469908,Female,6.486160788944089,UK,0.17839382184998517
12345,34.0,10.15615107038633,Male,6.386879319362645,USA,0.2987103255995979
12346,51.0,11.271516104849127,Male,6.543911845564792,Canada,0.22101011970292406
12347,63.0,10.928829979276463,Male,6.664409020350408,USA,0.17347349173454704
12348,43.50097777777778,10.333124812615278,Male,6.22455842927536,Canada,0.23753775984993825
12349,43.50097777777778,9.980170777307086,Female,6.492239835020471,UK,0.22942405635777222
12350,31.0,10.592250134778249,Female,6.293419278846481,Canada,0.3416854882186532
12351,20.0,10.469880324750575,Female,6.2166061010848646,USA,0.5234940162375288
12352,43.50097777777778,11.170294301033431,Male,5.8944028342648505,Canada,0.256782602866911
12353,56.0,11.094663829431445,Male,6.566672429803241,Canada,0.19811899695413296
12354,47.0,10.784109655130823,Male,6.664409020350408,UK,0.22944914159852817
12355,67.0,11.013303511711563,Male,6.580639137284949,UK,0.1643776643539039
12356,62.0,10.038979521973285,Female,6.0063531596017325,Canada,0.1619190245479562
12357,40.0,11.118904620746322,Male,6.317164686747284,USA,0.27797261551865804
12358,44.0,11.135566648409833,Female,6.429719478039138,Canada,0.2530810601911326
12359,27.0,10.218480757480217,Male,5.71042701737487,USA,0.37846225027704505
12360,42.0,10.999011744605005,Female,6.289715570908998,Canada,0.2618812320144049
12361,30.0,10.564189017727987,Male,6.0112671744041615,USA,0.3521396339242662
12362,33.0,10.1072851722528,Male,6.680854678790215,UK,0.30628136885614543
12363,58.0,11.055672203209758,Male,6.694562058521095,USA,0.19061503798637514
12364,51.0,10.962943126003044,Male,6.648984550024776,UK,0.21495966913731457
12365,54.0,11.151252336606678,Female,6.486160788944089,USA,0.20650467290012367
12366,39.0,10.596909695290504,Female,6.135564891081739,Canada,0.271715633212577
12367,34.0,10.276291718404732,Female,6.664409020350408,Canada,0.3022438740707274
12368,40.0,11.07632566355621,Male,6.338594078203183,Canada,0.27690814158890525
12369,53.0,11.139147959560345,Male,6.591673732008658,UK,0.21017260301057256
12370,66.0,10.283703226390841,Male,6.12029741895095,Canada,0.15581368524834607
12371,26.0,11.222533056206391,Female,6.100318952020064,Canada,0.4316358867771689
12372,69.0,11.06041695469908,Female,6.037870919922137,Canada,0.16029589789418958
12373,19.0,11.040999990161794,Female,6.35088571671474,UK,0.5811052626400944
12374,49.0,11.26565570312971,Male,6.70808408385307,USA,0.22991134088019816
12375,67.0,10.841833275191114,Male,6.327936783729195,Canada,0.1618184070924047
12376,39.0,10.430521115146327,Male,5.916202062607435,UK,0.26744925936272634
12377,60.0,10.313575293129736,Male,6.371611847231857,UK,0.17189292155216226
12378,30.0,11.269438890372225,Male,6.333279628139691,Canada,0.3756479630124075
12379,25.0,10.778685419874725,Female,6.137727054086234,Canada,0.43114741679498897
12380,18.0,11.06041695469908,Female,5.921578419643816,Canada,0.6144676085943934
12381,34.0,10.937419087729905,Female,6.492239835020471,UK,0.3216887966979384
12382,29.0,11.161635993307835,Female,6.459904454377535,USA,0.38488399976923565
12383,21.0,10.04207489229217,Female,5.820082930352362,UK,0.47819404249010333
12384,30.0,10.96496894286603,Female,6.2324480165505225,UK,0.365498964762201
12385,43.50097777777778,11.273563605008045,Male,6.687108607866515,Canada,0.25915655649393426
12386,58.0,10.530014045754177,Male,6.386879319362645,UK,0.1815519663061065
12387,24.0,11.099060173908576,Female,6.511745329644728,USA,0.462460840579524
12388,40.0,11.06041695469908,Female,6.63200177739563,UK,0.27651042386747704
12389,41.0,10.549831343981374,Male,6.393590753950631,UK,0.2573129596093018
12390,22.0,10.448569664980209,Female,6.504288173536645,Canada,0.47493498477182766
12391,22.0,11.06041695469908,Female,5.942799375126701,USA,0.5027462252135946
12392,43.50097777777778,11.123919164525333,Male,5.966146739123692,UK,0.2557165317375446
12393,47.0,11.210021457812353,Male,5.916202062607435,Canada,0.23851109484707134
12394,26.0,11.210116218237763,Male,6.576469569048224,USA,0.4311583160860678
12395,23.0,10.798411634668392,Male,5.978885764901122,Canada,0.46949615802906053
12396,42.0,11.024823036089236,Female,5.730099782973574,UK,0.2624957865735532
12397,36.0,10.443920521054777,Male,5.726847747587197,UK,0.2901089033626327
12398,43.50097777777778,11.18510172208083,Male,6.059123195581797,UK,0.2571229956995283
12399,38.0,10.620546553142386,Female,5.780743515792329,UK,0.27948806718795755
12400,19.0,10.662024454360006,Female,6.710523109452428,UK,0.5611591818084214
12401,43.50097777777778,10.934356189117718,Male,6.674561391814426,Canada,0.25135886013816156
12402,33.0,10.888613810185714,Male,6.645090969505644,USA,0.32995799424805194
12403,54.0,13.274311633676387,Male,6.593044534142437,Canada,0.245820585808822
12404,43.50097777777778,10.576253438404207,Male,6.180016653652572,UK,0.24312679803273352
12405,30.0,10.514610897617482,Female,6.39024066706535,USA,0.3504870299205827
12406,30.0,10.395955704265866,Male,6.54965074223381,UK,0.34653185680886217
12407,49.0,10.474890738187723,Male,6.113682179832232,UK,0.21377328037117801
12408,62.0,11.06041695469908,Male,6.734591659972948,UK,0.17839382184998517
12409,64.0,11.147987908038132,Male,6.612041034833092,Canada,0.17418731106309582
12410,63.0,10.339837444225314,Male,5.8522024797744745,USA,0.16412440387659227
12411,25.0,11.231357993518301,Male,6.650279048587422,USA,0.44925431974073204
12412,60.0,10.469312594520723,Male,6.447305862541213,Canada,0.17448854324201205
12413,35.0,10.937685756768543,Female,6.391917113392602,UK,0.3125053073362441
12414,53.0,11.143599403477937,Male,5.8916442118257715,USA,0.21025659251845163
12415,43.0,10.78816377064094,Female,6.476972362889683,UK,0.2508875295497893
12416,27.0,10.071160676324263,Female,6.729824070489475,UK,0.3730059509749727
12417,48.0,10.68095290332465,Male,6.580639137284949,UK,0.22251985215259687
12418,50.0,11.157777925383916,Male,6.12029741895095,UK,0.22315555850767832
12419,46.0,10.97084994319928,Male,6.6240652277998935,USA,0.23849673789563652
12420,22.0,10.698310970126737,Male,6.699500340161678,USA,0.48628686227848805
12421,30.0,10.59144629640695,Male,6.470799503782602,Canada,0.35304820988023167
12422,18.0,13.211966393195077,Female,6.70808408385307,Canada,0.733998132955282
12423,43.50097777777778,10.57938683968652,Male,6.628041376179533,Canada,0.24319882862704156
12424,43.50097777777778,11.06041695469908,Female,6.408528791059498,UK,0.2542567436346047
12425,20.0,10.25340471401148,Male,6.71174039505618,USA,0.512670235700574
12426,20.0,11.105768927201085,Male,6.703188113240863,USA,0.5552884463600543
12427,24.0,9.913784358013496,Male,6.693323668269949,USA,0.41307434825056233
12428,53.0,9.907130907450927,Female,6.52649485957079,USA,0.18692699825379108
12429,52.0,10.701602671705613,Female,5.817111159963204,USA,0.2058000513789541
